0.856792	0.090646	-0.178484	-1.490339
0.856614	0.089141	-0.178778	-1.504853
0.856435	0.087621	-0.179065	-1.519374
0.856255	0.086087	-0.179347	-1.533903
0.856076	0.084539	-0.179622	-1.548438
0.855896	0.082976	-0.179892	-1.562980
0.855716	0.081398	-0.180156	-1.577528
0.855535	0.079806	-0.180414	-1.592082
0.855354	0.078200	-0.180666	-1.606640
0.855174	0.076579	-0.180914	-1.621204
0.854992	0.074943	-0.181155	-1.635771
0.854811	0.073292	-0.181392	-1.650342
0.854629	0.071627	-0.181624	-1.664917
0.854448	0.069948	-0.181850	-1.679495
0.854265	0.068254	-0.182072	-1.694075
0.854083	0.066545	-0.182289	-1.708657
0.853901	0.064822	-0.182501	-1.723242
0.853718	0.063084	-0.182708	-1.737827
0.853535	0.061332	-0.182911	-1.752414
0.853352	0.059565	-0.183109	-1.767002
0.853169	0.057783	-0.183303	-1.781589
0.852985	0.055987	-0.183493	-1.796177
0.852801	0.054176	-0.183679	-1.810764
0.852618	0.052351	-0.183860	-1.825351
0.852434	0.050511	-0.184037	-1.839936
0.852249	0.048656	-0.184210	-1.854520
0.852065	0.046787	-0.184380	-1.869102
0.851880	0.044904	-0.184545	-1.883681
0.851696	0.043005	-0.184707	-1.898258
0.851511	0.041093	-0.184865	-1.912832
0.851326	0.039165	-0.185020	-1.927403
0.851141	0.037223	-0.185170	-1.941971
0.850955	0.035267	-0.185318	-1.956534
0.850770	0.033296	-0.185462	-1.971094
0.850584	0.031310	-0.185602	-1.985648
0.850399	0.029310	-0.185740	-2.000198
0.850213	0.027295	-0.185874	-2.014743
0.850027	0.025266	-0.186005	-2.029282
0.849841	0.023222	-0.186133	-2.043816
0.849654	0.021164	-0.186257	-2.058343
0.849468	0.019091	-0.186379	-2.072864
0.849281	0.017003	-0.186498	-2.087378
0.849095	0.014901	-0.186614	-2.101885
0.848908	0.012785	-0.186727	-2.116385
0.848721	0.010654	-0.186837	-2.130877
0.848534	0.008509	-0.186945	-2.145362
0.848347	0.006349	-0.187050	-2.159838
0.848160	0.004175	-0.187152	-2.174306
0.847973	0.001986	-0.187252	-2.188765
0.847785	-0.000217	-0.187349	-2.203215
0.847598	-0.002435	-0.187444	-2.217655
0.847410	-0.004667	-0.187537	-2.232086
0.847223	-0.006914	-0.187627	-2.246507
0.847035	-0.009175	-0.187714	-2.260918
0.846847	-0.011450	-0.187800	-2.275319
0.846659	-0.013740	-0.187883	-2.289709
0.846472	-0.016044	-0.187964	-2.304088
0.846283	-0.018362	-0.188042	-2.318455
0.846095	-0.020695	-0.188119	-2.332812
0.845907	-0.023042	-0.188194	-2.347156
0.845719	-0.025404	-0.188266	-2.361488
0.845531	-0.027779	-0.188337	-2.375809
0.845342	-0.030169	-0.188405	-2.390116
0.845154	-0.032574	-0.188472	-2.404411
0.844965	-0.034993	-0.188537	-2.418693
0.844777	-0.037426	-0.188600	-2.432961
0.844588	-0.039873	-0.188661	-2.447216
0.844399	-0.042334	-0.188720	-2.461457
0.844210	-0.044810	-0.188777	-2.475685
0.844022	-0.047300	-0.188833	-2.489897
0.843833	-0.049804	-0.188887	-2.504096
0.843644	-0.052322	-0.188940	-2.518279
0.843455	-0.054855	-0.188991	-2.532447
0.843266	-0.057401	-0.189040	-2.546601
0.843077	-0.059962	-0.189088	-2.560738
0.842887	-0.062537	-0.189134	-2.574860
0.842698	-0.065126	-0.189179	-2.588966
0.842509	-0.067729	-0.189222	-2.603056
0.842320	-0.070346	-0.189264	-2.617129
0.842130	-0.072977	-0.189304	-2.631186
0.841941	-0.075622	-0.189343	-2.645225
0.841752	-0.078282	-0.189380	-2.659248
0.841562	-0.080955	-0.189417	-2.673253
0.841373	-0.083642	-0.189452	-2.687240
0.841183	-0.086343	-0.189485	-2.701209
0.840994	-0.089058	-0.189518	-2.715161
0.840804	-0.091788	-0.189549	-2.729094
0.840615	-0.094531	-0.189579	-2.743008
0.840425	-0.097287	-0.189607	-2.756904
0.840236	-0.100058	-0.189635	-2.770781
0.840046	-0.102843	-0.189661	-2.784638
0.839856	-0.105641	-0.189687	-2.798476
0.839666	-0.108454	-0.189711	-2.812295
0.839477	-0.111280	-0.189734	-2.826093
0.839287	-0.114120	-0.189756	-2.839872
0.839097	-0.116973	-0.189777	-2.853630
0.838907	-0.119841	-0.189797	-2.867367
0.838718	-0.122722	-0.189816	-2.881084
0.838528	-0.125617	-0.189834	-2.894779
0.838338	-0.128525	-0.189851	-2.908454
0.838148	-0.131447	-0.189867	-2.922107
0.837958	-0.134383	-0.189882	-2.935738
0.837768	-0.137332	-0.189896	-2.949347
0.837578	-0.140295	-0.189909	-2.962935
0.837388	-0.143272	-0.189922	-2.976500
0.837198	-0.146262	-0.189933	-2.990042
0.837009	-0.149265	-0.189944	-3.003562
0.836819	-0.152282	-0.189954	-3.017059
0.836629	-0.155313	-0.189963	-3.030532
0.836439	-0.158357	-0.189971	-3.043982
0.836249	-0.161414	-0.189979	-3.057409
0.836059	-0.164485	-0.189986	-3.070812
0.835869	-0.167569	-0.189992	-3.084190
0.835679	-0.170667	-0.189997	-3.097545
0.835489	-0.173778	-0.190001	-3.110875
0.835299	-0.176902	-0.190005	-3.124180
0.835109	-0.180039	-0.190008	-3.137461
0.834919	-0.183190	-0.190011	-3.150717
0.834729	-0.186354	-0.190012	-3.163947
0.834539	-0.189531	-0.190014	-3.177151
0.834349	-0.192721	-0.190014	-3.190330
0.834159	-0.195925	-0.190014	-3.203484
0.833969	-0.199141	-0.190013	-3.216611
0.833779	-0.202371	-0.190012	-3.229711
0.833589	-0.205614	-0.190010	-3.242785
0.833399	-0.208870	-0.190007	-3.255833
0.833209	-0.212139	-0.190004	-3.268853
0.833019	-0.215421	-0.190000	-3.281847
0.832829	-0.218715	-0.189996	-3.294813
0.832639	-0.222023	-0.189991	-3.307751
0.832449	-0.225344	-0.189985	-3.320662
0.832259	-0.228677	-0.189979	-3.333544
0.832069	-0.232024	-0.189973	-3.346399
0.831879	-0.235383	-0.189966	-3.359225
0.831689	-0.238755	-0.189959	-3.372023
0.831499	-0.242140	-0.189951	-3.384791
0.831309	-0.245537	-0.189942	-3.397531
0.831119	-0.248947	-0.189933	-3.410242
0.830929	-0.252370	-0.189924	-3.422923
0.830739	-0.255806	-0.189914	-3.435575
0.830549	-0.259254	-0.189904	-3.448197
0.830359	-0.262715	-0.189893	-3.460789
0.830169	-0.266188	-0.189882	-3.473351
0.829980	-0.269674	-0.189871	-3.485882
0.829790	-0.273173	-0.189859	-3.498383
0.829600	-0.276683	-0.189847	-3.510853
0.829410	-0.280207	-0.189834	-3.523292
0.829220	-0.283742	-0.189821	-3.535700
0.829030	-0.287291	-0.189807	-3.548077
0.828841	-0.290851	-0.189794	-3.560422
